text,translation,target
"@jordanknight either way, it'll be exciting for them. ","@jordanknight de toute façon, ça sera excitant pour eux.",4
bronzin' my body ~ poolside ,Je bronze mon corps ~ au bord de la piscine,4
@Sam916 oh no... no class today. i just hung out with an old friend from aau and it was just a waste of time. ,@Sam916 oh non... pas de cours aujourd'hui. J'ai juste traîné avec un vieil ami de l'aau et c'était une perte de temps.,0
"whoo ah whoo, each night we have a walk, it almost breaks my heart, because im so afraid we'll have to part  ","whoo ah whoo, chaque nuit nous faisons une promenade, ça me brise presque le cœur, car j'ai tellement peur que nous devions nous séparer",4
@ceejux: whenever i get the chance. I work and have no car ,@ceejux : chaque fois que j'en ai l'occasion. Je travaille et je n'ai pas de voiture,0
"@lollipopup That's fine. Better than keeping it dead, right? ","@lollipopup C'est bien. Mieux que de le laisser mourir, non ?",4
@sage_in_spain Good morning  How are you ?Thank you for the #followfriday !,@sage_in_spain Bonjour  Comment ça va ? Merci pour le #followfriday !,4
@bethofalltrades http://twitpic.com/69bs9 - happy birthday! ,@bethofalltrades http://twitpic.com/69bs9 - joyeux anniversaire !,4
@babygirljer I know   Yoga at 4:30 pm today? I seriously miss my amazon!,@babygirljer Je sais   Yoga à 16h30 aujourd'hui ? Mon amazon me manque sérieusement !,0
Drivin!  is a beautiful dayyy!,En voiture ! C'est une belle journée !,4
@nickybyrneoffic are westlife definently coming back? ive been to every concert in glasgow and last year got first row for the first time ,@nickybyrneoffic Est-ce que Westlife revient définitivement ? J'ai été à tous les concerts à Glasgow et l'année dernière j'ai eu la première rangée pour la première fois,4
Reading tweets 'till I fall asleep... have a toothache ,Je lis des tweets jusqu'à m'endormir... j'ai mal aux dents,0
@Dani82 sorry  to hear about your friend ,@Dani82 désolé  d'apprendre pour ton ami,0
Jenson Button - 6 wins from 7 races!!!!!!!   Hope he can keep it up at Silverstone  lol http://is.gd/RHUo,Jenson Button - 6 victoires sur 7 courses !!!!!!! Espérons qu'il puisse continuer sur sa lancée à Silverstone lol http://is.gd/RHUo,4
@MohammedQBM if you had the test already: how did u do? If not: good luck ,@MohammedQBM si tu as déjà passé le test : comment as-tu fait ? Sinon : bonne chance,4
@natalietejeda sad punky sad    thanks for stopping by,@natalietejeda triste punky triste merci d'être passé,0
"I'll be tweeting 4U during the 48hr tweetfest to raise money 4 schools in Kenya/Ethiopia, 17-19Jun. #GHNI  (via @JJNextGenTV)","Je tweeterai pour vous pendant le tweetfest de 48 heures pour collecter des fonds pour les écoles au Kenya/Éthiopie, 17-19 juin. #GHNI (via @JJNextGenTV)",4
"@Aerliss If you find any, let me know.  All I ever find is manga.","@Aerliss Si tu en trouves, fais-moi savoir. Tout ce que je trouve, c'est du manga.",4
"It's so nice listening to the rain on the roof it's really hard to get out of bed. Oh well, suppose I better... ","C'est tellement agréable d'écouter la pluie sur le toit, c'est vraiment difficile de sortir du lit. Bon, je suppose que je ferais mieux...",0
@xnausikaax oh no! where did u order from? that's horrible ,@xnausikaax oh non ! D'où as-tu commandé ? C'est horrible,0
BRITNEY SPEARS IS FOLLOWING ME!!!!! how cool I should improve my twitters ,BRITNEY SPEARS ME SUIT !!!!!!! c'est cool je devrais améliorer mes tweets,4
@khaled74 Dude I wish I could come up. This weekend sounds like a blast but I have so much going on. ,"@khaled74 Mec, j'aimerais pouvoir venir. Ce week-end a l'air génial mais j'ai tellement de choses à faire.",0
@meeshly why r all good things depressants? lol. the only times my mood swings madly is during r'ship issues. i got reminded of it today ,"@meeshly pourquoi est-ce que toutes les bonnes choses sont des déprimants ? lol. Les seuls moments où mon humeur change radicalement, c'est pendant les problèmes de relation. J'ai été rappelé à ça aujourd'hui",0
is watching Titanic ,regarde Titanic,4
Going to my aunts. Yay! Be warned. She is a facebooker. We will have fun though ,Je vais chez ma tante. Youpi ! Soyez prévenus. Elle est accro à Facebook. On s'amusera quand même,4
Kirsten is never up in the morning. And i think she is mad at me ,Kirsten n'est jamais debout le matin. Et je pense qu'elle est fâchée contre moi,0
@mileycyrus http://twitpic.com/67hac - Looks like you guys were having fun ,@mileycyrus http://twitpic.com/67hac - On dirait que vous vous amusiez,4
Crap Steve Jobs had a liver transplant???? Oh man thats not good  LOL,"Crap Steve Jobs a eu une greffe de foie ? Oh mec, ce n'est pas bon LOL",0
No one on Twitter has #goodsex. You can all pretend. ,Personne sur Twitter n'a #bonnesexe. Vous pouvez tous faire semblant.,4
"@andrewsnaith Yay, you've booked your flight! I wish you a smooth transition - if you need anything please do not hesitate to contact me ","@andrewsnaith Youpi, tu as réservé ton vol ! Je te souhaite une transition en douceur - si tu as besoin de quelque chose, n'hésite pas à me contacter",4
@jonasbrothers please come to GERMANY!!!! â¥ PLEASE PLEASE PLEASE!!! Love Your new SIngle Ladies Video!! ,@jonasbrothers s'il vous plaît venez en ALLEMAGNE ! â¥ S'IL VOUS PLAÎT S'IL VOUS PLAÎT S'IL VOUS PLAÎT !!! J'adore votre nouvelle vidéo Single Ladies !!,4
This Old lady in this movie is SCARY lookin ,Cette vieille dame dans ce film est EFFRAYANTE à regarder,0
"@Schofe yes what a shame, Sutil is usually good in the wet ","@Schofe oui, quel dommage, Sutil est généralement bon sous la pluie",0
@F1_Girl  Well  I guess he has had a fair few silverstone specials  already   Going off your profile pic your a Lewis fan?,"@F1_Girl Eh bien, je suppose qu'il a déjà eu quelques spéciaux de Silverstone. En regardant votre photo de profil, vous êtes fan de Lewis ?",4
"@Mellicious_ yup I am working today, on my way down right now and gonna stop at Timmies as usual ","@Mellicious_ Oui, je travaille aujourd'hui, je suis en route et je vais m'arrêter chez Timmies comme d'habitude.",4
*twisted.. gahh studying is making screw up my commercial ,*tordu... gahh étudier me fait foirer ma pub,0
I guess alls well that ends well...I'm still single for the record lol. Leaving Cleveland will be bittersweet to ,Je suppose que tout est bien qui finit bien... Je suis toujours célibataire pour l'info lol. Quitter Cleveland sera aigre-doux aussi.,0
Omg my bff just said he wouldn't kiss me @NasVegas ,"Omg, mon meilleur ami vient de dire qu'il ne m'embrasserait pas @NasVegas",0
"Bonjour, jet lag. Awake so early I heard the NY Times hit the front step. That's bad ","Bonjour, décalage horaire. Réveillée si tôt que j'ai entendu le New York Times arriver sur le perron. C'est mal.",0
Not feeling well today...I've been having stomach pains a lot lately...might have to swallow the pill and actually go see a doctor. ,Je ne me sens pas bien aujourd'hui... J'ai eu beaucoup de douleurs d'estomac ces derniers temps... je vais peut-être devoir avaler la pilule et aller voir un médecin.,0
eatinqq Î± beef patty  .,Je mange un pâté au bœuf.,4
White water here I come! ,Je vais faire du rafting en eau vive !,4
@FaketragedyCom i know ,@FaketragedyCom je sais,0
@DIVACANDICEM - Candice i dont mean to bother you but im really sad that u got released! ,"@DIVACANDICEM - Candice, je ne veux pas te déranger mais je suis vraiment triste que tu aies été libérée !",0
"After security scare, we're now forced to sit in locked office  not doing much for legit visitation or air circulation. Dang thievery!","Après une alerte à la sécurité, nous sommes maintenant obligés de rester dans un bureau verrouillé sans faire grand-chose pour la visite légitime ou la circulation de l'air. Vol à l'étalage maudit !",0
is really hungry after not taking afternoon tea to work today ,J'ai vraiment faim après ne pas avoir pris de thé l'après-midi pour aller travailler aujourd'hui.,0
"Just finished the 2nd shopaholic book   going to bed now, back to school tomorrow.","Je viens de finir le 2e livre de Becky Bloomwood, je vais me coucher maintenant, retour à l'école demain.",4
@asamidori i guess it's painful grinding for me then ,@asamidori je suppose que c'est une corvée douloureuse pour moi alors,0
is sooooooooo sore...like everywhere hurts ,J'ai tellement mal... partout me fait mal.,0
"@missmissen Well no not really, but it still makes me sad! ","@missmissen Eh bien, pas vraiment, mais ça me rend quand même triste !",0
bored yesterday....bored today....bored tomorrow....... summer :/...... where are my friends!!!!! ,Ennuyée hier... ennuyée aujourd'hui... ennuyée demain... l'été :/... où sont mes amis !!!!!!,0
@victoria_tweed opted for a corona - it was a mistake. my headache just got a million times worse ,@victoria_tweed j'ai opté pour une corona - c'était une erreur. J'ai encore plus mal à la tête.,0
My movie not working hate you internet ,"Mon film ne fonctionne pas, je te déteste internet.",4
"Good talk with mom, now off to spend time with some friends! ","Bonne discussion avec maman, maintenant je vais passer du temps avec des amis !",4
Just finished the first day of training with Sir Manci. Learned a lot today and the training was great. Back to work tomorrow ,Je viens de terminer le premier jour de formation avec Sir Manci. J'ai beaucoup appris aujourd'hui et la formation était géniale. Retour au travail demain.,0
"I have just decided my job when I grow up is going to be, work for the jonas brothers and help create their tour ",Je viens de décider que mon travail quand je serai grand sera de travailler pour les Jonas Brothers et de les aider à créer leur tournée.,4
disappointed  signing off,"Déçu, je me déconnecte.",0
Do you have a Canon EOS 500D / Rebel T1i Come on! Take the camera into the pool and make pics ,As-tu un Canon EOS 500D / Rebel T1i ? Allez ! Prends l'appareil photo dans la piscine et prends des photos.,4
"In great spirits due to a beautiful day in a great city, plans for shopping, and an anticipated visitor later... ","De très bonne humeur grâce à une belle journée dans une superbe ville, des projets de shopping et une visite attendue plus tard...",4
Thank you very much everybody for the kind comments about my design work - I'm flattered. ,Merci beaucoup à tous pour les gentils commentaires sur mon travail de design - je suis flatté.,4
Coffee date with the ladies  I see Cotie in a few hours &lt;3,Rendez-vous café avec les filles. Je vois Cotie dans quelques heures <3,4
Going to chrio then for blood work blah I hate being sick I've felt gross for the last month ,"Je vais chez le chiropracteur puis faire des analyses de sang, je déteste être malade, je me sens mal depuis un mois.",0
@Dannymcfly : Danny. PLEASE PLEASE PLEASE say 'Ich liebe Deutschland'. pleeeeease.  xx,"@Dannymcfly : Danny. S'il te plaît, s'il te plaît, s'il te plaît, dis ""Ich liebe Deutschland"". s'il te plaît. xx",4
"thinking of school.  and blogging too,  i loveee robert pattinson.","Penser à l'école. Et aussi au blogging, j'adore Robert Pattinson.",4
follo0w the beards  @30secondstomars,Suivez les barbes @30secondstomars,4
"@Jon_Favreau Now that I now you're an owner, I'll try it out! There's one here in Roseville, CA! ","@Jon_Favreau Maintenant que je sais que vous en êtes propriétaire, je vais essayer ! Il y en a un ici à Roseville, en Californie !",4
@iamroccett Yeah. We see you struggling LOL! Look after my lovely @HipHopNonStopTV  xx,@iamroccett Ouais. On voit que tu galères LOL ! Prends soin de ma charmante @HipHopNonStopTV xx,4
Daft punk can cheer up any situation ,Daft Punk peut remonter le moral dans n'importe quelle situation.,4
Off to the Garter Ceremony at Windsor Castle ,Direction la cérémonie de la Jarretière au château de Windsor.,4
"Plan for today: have a bath, get ready, eat, get to the garden &amp; get drunk - and then tomorrow it's my bday at last ","Plan pour aujourd'hui : prendre un bain, se préparer, manger, aller au jardin et se saouler - et puis demain c'est enfin mon anniversaire.",4
"Why is comfort food always bad for my health? Had the avocado bacon cheeseburger anyway, to help concentration. ","Pourquoi la nourriture réconfortante est-elle toujours mauvaise pour ma santé ? J'ai quand même pris le burger à l'avocat, au bacon et au fromage pour aider à la concentration.",4
@fhgrl33 also a good one!  Too bad she's done .... for the season... ,@fhgrl33 aussi un bon choix ! Dommage qu'elle soit terminée... pour la saison...,0
this flat hunting malarky is rubbish ,Cette recherche d'appartement est nulle.,0
@CBCebulski Are ChesterQuest runner-ups invited to send you more recent samples? I'd love to see what you think about my current stuff. ,@CBCebulski Les finalistes de ChesterQuest sont-ils invités à vous envoyer des échantillons plus récents ? J'aimerais savoir ce que vous pensez de mes travaux actuels.,4
"I just wanna fall asleep, why do you call randomly and mess up my brain process for a night?!! I just want my serenity back ","Je veux juste m'endormir, pourquoi m'appelles-tu au hasard et perturbes mon processus cérébral pour une nuit ?!! Je veux juste retrouver ma sérénité.",0
Boo!! Just got to school n my phone only has one bar left ,Boo !! Je viens d'arriver à l'école et mon téléphone n'a plus qu'une barre de batterie.,0
@TheRealJordin i know exactly how your feeling  Im curled up in bed right now witha hot water bottle. NOT FUN! haha hope you feel better x,@TheRealJordin je sais exactement ce que tu ressens. Je suis enroulée dans mon lit en ce moment avec une bouillotte. PAS AMUSANT ! haha j'espère que tu te sentiras mieux x,0
one month ago i was the most happiest person.. n now.. ijustwannadie ,Il y a un mois j'étais la personne la plus heureuse... et maintenant... je veux juste mourir.,0
@elliotmacaluso I opened.... without you ,@elliotmacaluso J'ai ouvert... sans toi.,0
Ugh my mom took away half the cable ,Oh ma mère a enlevé la moitié du câble.,0
Cousins graduation ,Remise de diplôme de ma cousine.,4
@MzDeDaze no i havent ,@MzDeDaze non je ne l'ai pas fait.,0
on my way to work.  ihop tonight with ezelle!,En route pour le travail. ihop ce soir avec Ezelle !,0
@hansonmusic I wish the fan event in Tulsa was NOT during my college graduation  miss you guys!,@hansonmusic J'aimerais que l'événement pour les fans à Tulsa ne soit PAS pendant ma remise de diplôme universitaire. Vous me manquez !,0
Funny home videos....... Wah........ Lonely ,Vidéos drôles à la maison... Wah... Seul.,0
"@maciekl i have dual monitor osx and dual monitor win 7 setup.. to clarify, i can use the win 7 duals but only 1 mac .. ","@maciekl j'ai une configuration double écran sous OSX et Windows 7... pour clarifier, je peux utiliser les doubles écrans sous Windows 7 mais seulement 1 sous Mac...",4
@EmVicW really? i interpret it as 'yes i can do that &amp; not bother u further' (hav said to bosses in the past) ,"@EmVicW Vraiment ? Je l'interprète comme ""oui je peux le faire et ne pas vous déranger davantage"" (j'ai dit ça à mes patrons par le passé).",4
 someone is happppy(:,Quelqu'un est heureux (:.,4
@andysc Probably just different. Welcome to proprietary driver development ,@andysc Probablement juste différent. Bienvenue dans le développement de pilotes propriétaires.,0
Heading to AIM to get my test done and then driving back to SD. I don't wanna leave  But I'll be back up tomorrow night!! Love. xx,Je vais à AIM pour passer mon test puis je retourne à SD. Je ne veux pas partir Mais je serai de retour demain soir !! Bisous.,0
@chrxs ive looked for days  this is worse then the porn they made for senior citizens..are those new slacks?,"@chrxs j'ai cherché pendant des jours, c'est pire que le porno qu'ils ont fait pour les personnes âgées... ce sont des nouveaux pantalons ?",0
@maureenjohnson maureen on screen ,@maureenjohnson Maureen à l'écran.,4
@vivis_jor http://twitpic.com/6hvue - The best band! Twitter! Bora fazer as faixas! ,@vivis_jor http://twitpic.com/6hvue - Le meilleur groupe ! Twitter ! Allons faire les pistes !,4
"is happy that today is a good friday, don panic, be happy ","Est heureux que ce soit un bon vendredi, ne panique pas, sois heureux",4
"@LorraineStanick Oh that's cool. My ex had a band, so I spent a lot of time home alone... At least you're bein productive tonite ","Oh c'est cool. Mon ex avait un groupe, donc j'ai passé beaucoup de temps seule à la maison... Au moins, tu es productive ce soir",4
"@revdal @fibrefairy I keep dropping (un)subtle hints to @sjrdouglas, but I'm not sure that she's hearing them ","Je continue de laisser des indices (pas si) subtils à @sjrdouglas, mais je ne suis pas sûre qu'elle les entende",0
"Oh, arse! I missed the launch of SBS Two! ","Oh, zut ! J'ai raté le lancement de SBS Two !",0
@Lisa_Veronica hey Lisa! can't wait to see you in the US! looking forward to pretty reckless as well  take care ,Hey Lisa ! J'ai hâte de te voir aux États-Unis ! J'attends aussi avec impatience Pretty Reckless. Prends soin de toi,4
@JUMPINSOUNDS @CocaBeenSlinky did a really cool thing with a bubble video that might be worth looking into too ,@JUMPINSOUNDS @CocaBeenSlinky ont fait quelque chose de vraiment cool avec une vidéo de bulles qui vaut peut-être la peine d'être regardée aussi,4
@sitleclark thanks. ,Merci,4
@SallytheShizzle awww.. okay ,Awww... d'accord,4
Saw Walk the Line tonight.Never heard much Cash before.I could definitely appreciate this.Why do I only &quot;discover&quot; artists after they die ,"J'ai vu Walk the Line ce soir. Je n'avais jamais beaucoup écouté Cash avant. J'ai vraiment apprécié. Pourquoi est-ce que je ne ""découvre"" des artistes qu'après leur mort ?",0
has good girls go bad by cobra starship and leighton meester as her ring tone ,A comme sonnerie Good Girls Go Bad de Cobra Starship et Leighton Meester,4
"chillin, should be sleeping....I miss you, hun ","Je me détends, je devrais dormir... Tu me manques, chéri",4
LOADING... || watching nothing but the truth. ,CHARGEMENT... || Regarde rien d'autre que la vérité,4
and now it's raining again this side of Manila....where's the sun????... ,Et maintenant il pleut à nouveau de ce côté de Manille... Où est le soleil ?...,0
is heading back home this afternoon after a great weekend up here ,Retourne à la maison cet après-midi après un super week-end ici,4
Metro Station are in philippines! Fly me home! ,Metro Station est aux Philippines ! Ramenez-moi à la maison !,4
Another vomit at 4am. A whole load of cuddly toys got it. Glad I live next door to a doctor. ,Encore un vomissement à 4h du matin. Un tas de peluches en a fait les frais. Heureusement que je vis à côté d'un médecin,0
is thinking that laying down sounds nice....but I don't like the idea of sleeping while Dave flies over the Atlantic.  *sniff*,Je pense que m'allonger semble agréable... mais je n'aime pas l'idée de dormir pendant que Dave survole l'Atlantique. *sniff*,0
@TosynB sorry boo  who's wole bucknor?,"Désolée chérie, qui est Wole Bucknor ?",0
@munkimatt yes but I can play while I work with this iPhone!! I smashed my screen on sat  ok add me in facebook!! Lady Vivienne McCourt!,"Oui, mais je peux jouer tout en travaillant avec cet iPhone !! J'ai cassé mon écran samedi. Ok, ajoute-moi sur Facebook !! Lady Vivienne McCourt !",0
OMJ... my birthday is in 2 weeks exactally! :/ im not ready!! and that means summers almost over! ,OMJ... mon anniversaire est dans exactement 2 semaines ! :/ Je ne suis pas prête !! Et cela signifie que l'été touche à sa fin !,0
@tommcfly you met the fans on wednesday at hilton's bar. meet us! haha  i know you tired but we spent lost of money here just to see you ,@tommcfly tu as rencontré les fans mercredi au bar Hilton. Rejoins-nous! haha je sais que tu es fatigué mais nous avons dépensé beaucoup d'argent ici juste pour te voir,0
"damn, i haven't read any more of breaking dawn, but i've got loads of piano music  might just go and experiment with them .......","zut, je n'ai pas lu la suite de Breaking Dawn, mais j'ai plein de partitions de piano, je pourrais juste aller expérimenter avec elles .......",4
@sunnarose yay for the return of teaser tuesday ,@sunnarose hourra pour le retour du teaser mardi,4
just got Twitter  ,viens de m'inscrire sur Twitter,4
Dad having fever again.. Not looking too good ,Papa a de la fièvre à nouveau... ça ne va pas trop bien,0
@ddlovato ahaha the McDonalds part was hilarious  hope your having funn.,"@ddlovato ahaha la partie McDonalds était hilarante, j'espère que tu t'amuses.",4
@caseysevenfold oh ok   come 2 the venue early? ,@caseysevenfold oh ok viens tôt au lieu?,4
@RoxanneAmelia yeh!!! so excited  xxx,@RoxanneAmelia ouais!!! tellement excitée xxx,4
http://twitpic.com/6thoo - my smile technique  so you wont see my pimple. hahaa,http://twitpic.com/6thoo - ma technique de sourire pour ne pas voir mon bouton. hahaa,4
@abbiirocks - Secret Twitter will eat your soul! I kicked that habit. ,@abbiirocks - Twitter secret va dévorer ton âme! J'ai arrêté cette habitude.,4
off today and it's supposed to rain wtf  just my luck,"repos aujourd'hui et il est censé pleuvoir wtf, c'est ma chance",0
Cuddling with Sammy before I leave him until Sunday  My baaaby!,Câlin avec Sammy avant de le laisser jusqu'à dimanche Mon bébé!,0
stephen just exploded my lemony water ,Stephen vient d'éclabousser mon eau citronnée,0
just ha5 dinner at We be shushi. We be happy ,vient de dîner chez We be sushis. Nous sommes heureux,4
@katrinvillaraza New love!? REALLY? ,@katrinvillaraza nouvel amour!? VRAIMENT?,4
"@Astro_127 Fingers crossed, and all the best to you. Like millions, I'd love to be in your shoes. Maybe just for the launch part though. ","@Astro_127 Les doigts croisés, et tout le meilleur pour toi. Comme des millions, j'adorerais être à ta place. Peut-être juste pour la partie lancement cependant.",4
"thank you to everyone whose following me, once i get to a PC ill follow u ","merci à tous ceux qui me suivent, une fois que je serai sur un PC je vous suivrai",4
@DebbieFletcher Did you see the dinner photos that i send to you ? ,@DebbieFletcher As-tu vu les photos du dîner que je t'ai envoyées?,4
@flmogirl so glad to see you this weekend!! It had been too long!  Hope you had a safe trip home!,@flmogirl tellement contente de t'avoir vue ce week-end!! Ça faisait trop longtemps! J'espère que tu as fait un bon retour à la maison!,0
"I prefer Mindjet MindManager to FreeMind, boo ","Je préfère Mindjet MindManager à FreeMind, bouh",0
 MOT didnt go v.well,La visite chez le médecin ne s'est pas très bien passée.,0
"@OLMMark Yeah, just wrote something. Just published it, actually. Have a third glass of wine left. Bed soon, I guess.  How are ya?","@OLMMark Ouais, je viens d'écrire quelque chose. Je viens de le publier, en fait. Il me reste un troisième verre de vin. Bientôt au lit, je suppose. Comment ça va ?",4
"@faulko1 Owwwe! Is AndyP in London? Yeh probably if it's anything like the weather here! You say take a brolly, I say take a cab. ","@faulko1 Owwwe ! AndyP est à Londres ? Oui, probablement s'il fait le même temps qu'ici ! On dit prends un parapluie, je dis prends un taxi.",4
My throat kinda hurts ,J'ai un peu mal à la gorge.,0
caved in and bought some iphone apps... sally's day spa? sally's hair salon? omg... im such a sucker ,J'ai craqué et acheté des applications iPhone... le spa de jour de Sally ? le salon de coiffure de Sally ? omg... je suis tellement naïf.,0
Finished the last of the 7 seasons of 'Gilmore Girls'. Miss the Lorelais already. ,J'ai fini la dernière des 7 saisons de 'Gilmore Girls'. Les Lorelais me manquent déjà.,0
the phils lost and brad lidge blew a save ,Les Phillies ont perdu et Brad Lidge a gâché une occasion de sauver le match.,0
@AMLadlad Thank you! ,@AMLadlad Merci !,4
"@EP31 Ok, you win on that point. ","@EP31 D'accord, tu as gagné sur ce point.",0
"Woke up, killer soar throat  It hurts soo bad, i need some tea.","Je me suis réveillé avec une terrible douleur à la gorge. Ça fait tellement mal, j'ai besoin d'un peu de thé.",0
@berniegrace hehe good one ,@berniegrace haha bien joué,4
&quot;Binthia&quot; is serious now. She hot really quiet and looks mad tired. Kinda feel bad cuz she had to drive after only sleeping a few hours ,"""Binthia"" est sérieuse maintenant. Elle est devenue très silencieuse et a l'air vraiment fatiguée. Je me sens un peu mal parce qu'elle a dû conduire après avoir dormi seulement quelques heures.",0
@tinawhite75 any evening but Monday and Wednesday... I have class those nites. Otherwise I'm good!  So excited! Do u need ribbon 4 Sheri C,"@tinawhite75 n'importe quel soir sauf le lundi et le mercredi... j'ai cours ces soirs-là. Sinon, je suis disponible ! Tellement excitée ! As-tu besoin de ruban pour Sheri C ?",4
@OnlinePublicist Thank you ,@OnlinePublicist Merci,4
"@DanielApt I don't think so. And maybe we should call the cat Flugel after all, I've always wanted to meet a alcoholic cat once ","@DanielApt Je ne pense pas. Et peut-être devrions-nous quand même appeler le chat Flugel, j'ai toujours voulu rencontrer un chat alcoolique une fois.",4
Too much taste for Whores. lol ok i cant make it i need sleep .. hope i wake for work ,"Trop de goût pour les prostituées. lol ok je ne peux pas y aller, j'ai besoin de sommeil... j'espère me réveiller pour le travail.",0
Now a days it's not good to be married to a liberal I already stay in trouble 4 not agreeing with her even more so now ,"De nos jours, ce n'est pas bon d'être marié à un libéral, je suis déjà en difficulté pour ne pas être d'accord avec elle, encore plus maintenant.",4
How is everyone on this fine Monday?   what is everyone's opinion of the new Wolverine movie?,Comment ça va tout le monde en ce beau lundi ? Quelle est l'opinion de tout le monde sur le nouveau film Wolverine ?,4
IS about to take my Daddy to the AirPort ,Je m'apprête à emmener mon père à l'aéroport.,0
i have far to many random updates than im never gonna reaad and HEIIII CHANNELLLE ,J'ai beaucoup trop de mises à jour aléatoires que je ne vais jamais lire et HEIIII CHANNELLLE.,4
@chrisabraham Congratulations on reaching over 7000 followers. You are much loved to have many who support and follow your tweets. ,Félicitations pour avoir dépassé les 7000 abonnés. Vous êtes très aimé pour avoir autant de soutien et de followers de vos tweets.,4
"Foolishly, I typed m*rketing in my last Tweet (but with an A, not an *) Now have a shed load of related bots (and/or twats) following me. ","Foolishly, j'ai tapé m*rketing dans mon dernier Tweet (mais avec un A, pas un *) Maintenant j'ai une tonne de bots (et/ou twats) qui me suivent.",0
@kaylajoysmith it got moved to monday.  sighsigh.,@kaylajoysmith ça a été déplacé à lundi. soupirsoupir.,0
@loobeelou nope i am infact superwoman ,@loobeelou non je suis en fait superwoman,4
Tonight was supper fun. Chilled with some this cute guy and two pretty girls.  undercover thats always enjoyable. ;),Ce soir était super amusant. Chillé avec un mec mignon et deux jolies filles. Être sous couverture est toujours agréable. ;),4
"@mallybeauty Can. Not. Wait!  I will stay up to see what goodies you bring, since I am still waitlisted for you TSV.  ","@mallybeauty Je. Ne. Peux. Pas. Attendre! Je vais rester éveillé pour voir quelles merveilles vous apportez, car je suis toujours en liste d'attente pour votre TSV.",0
@DesMouseasaurus  What happened?,@DesMouseasaurus Que s'est-il passé?,0
lazy friday night with my chicas ,vendredi soir tranquille avec mes chicas,4
@MissMarty  on a day like today I'd have loved that!  I only got to my lunch at 430 today ,@MissMarty dans une journée comme aujourd'hui j'aurais adoré ça! Je n'ai eu mon déjeuner qu'à 16h30 aujourd'hui,0
i missed wearing jeans ,ça m'a manqué de porter des jeans,4
"@Hoops_angel Yup, sold out...I tried to get another one last week and all gone  Still looking round but nothing yet.","@Hoops_angel Oui, épuisé... J'ai essayé d'en avoir un autre la semaine dernière et tout était parti. Je cherche encore mais rien pour l'instant.",0
@madilovesmerder me 2  My MacBook is packed with GA music haha,@madilovesmerder moi aussi Mon MacBook est rempli de musique de GA haha,4
i really need to vomit ,j'ai vraiment besoin de vomir,0
Just saw Star Trek again and it was just as good as the first time! That says a lot about a movie these days. ,Je viens de revoir Star Trek et c'était aussi bon que la première fois! Cela en dit long sur un film de nos jours.,4
I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail  that was my 1st kill in 2 mnths.I feel bad,"J'ai accidentellement rompu mon vœu de ne pas tuer de créature vivante l'autre jour. J'ai marché sur un escargot, c'était mon premier meurtre en 2 mois. Je me sens mal.",0
@beautyislikeyea My internet will be up in a day or so once they fix the wiring so I'll be able to send $$ then  Nice seeing you too!,"@beautyislikeyea Mon internet sera rétabli dans un jour ou deux une fois qu'ils auront réparé le câblage, donc je pourrai envoyer de l'argent à ce moment-là. C'était sympa de te voir aussi!",4
@virtualoptions yes @odemagazine is on Twitter ,@virtualoptions oui @odemagazine est sur Twitter,4
"Lovely day in Abingdon, driving to North Yorkshire as soon as we've got everything together, hope Sun stays with us ","Belle journée à Abingdon, en route pour le Yorkshire du Nord dès que nous aurons tout préparé, j'espère que le soleil reste avec nous",4
No internet at work  I can't fix my resume and email it to the new spot,Pas d'internet au travail Je ne peux pas corriger mon CV et l'envoyer par e-mail au nouvel endroit,0
Thankfully there's Stanley cup hockey on to help ease my bummed-ness about #Phish. Go #RedWings! Less then 2 hours till the puck drops! ,"Heureusement, il y a du hockey de la Coupe Stanley pour m'aider à soulager ma déception à propos de #Phish. Allez #RedWings! Moins de 2 heures avant le coup d'envoi!",4
"Aww, I love Tom Milsom's music. @hexachordal  Think you don't get enough appreciation. ",J'adore la musique de Tom Milsom. @hexachordal Penses que tu ne reçois pas assez d'appréciation.,4
"@BrokerSaunders and that is why Jeremy did not ride the bull.  Although I told @jeffx offered $500 to do it.  I said make it $1,000! ",@BrokerSaunders et c'est pourquoi Jeremy n'a pas monté le taureau. Bien que j'ai dit à @jeffx qu'il offrait 500 $ pour le faire. J'ai dit de le monter à 1 000 $ !,4
@Cheekz you could always go to Seattle - I think they should have some cool places? ,@Cheekz tu pourrais toujours aller à Seattle - je pense qu'ils devraient avoir des endroits sympas ?,4
chateando  jeje,chateando jeje,4
"and to clear it up...this wasn't an insult...  love ya  (could you say to clear sth up...also, etwas klarstellen ? )","et pour clarifier... ce n'était pas une insulte... je t'aime (pourrais-tu dire pour clarifier quelque chose... aussi, etwas klarstellen ?)",4
"Election is going bad  Go and vote, what he hell is wrong with you?!","Les élections se passent mal. Allez voter, qu'est-ce qui ne va pas chez vous ?!",0
"@f_nadzirah cant sleep,go online! hahaha @bobbyden and @faidchong misses you too ","@f_nadzirah ne peut pas dormir, va en ligne ! hahaha @bobbyden et @faidchong vous manquent aussi",0
@tomasekeli I agree...kids get so sad when they're sick. ,@tomasekeli Je suis d'accord... les enfants sont tellement tristes quand ils sont malades.,0
